YearlyIncome,White,TotalIncome,TotalFirstHouseholdSize,TotalFirstHouseholdIncome,TotalEnrollments,TotalDependentsUnder18,MEDICAID,Hispanic,FoodStampsTotal,FirstShelterStayNightTotal,EverExperiencedDomesticViolence,EverExperiencedChronicHomeless,EarnedIncomeTotal,EarnedIncome,DomViolenceExp: Yes,DomViolenceExp: No,DomViolenceExp: Don't Know,ChildSupportTotal,BarriersSum,AGE
6804.0,0,567.0,2,567.0,1,1,0,1,367.0,4,0,0,0.0,0,0,1,0,0.0,1,23
14400.0,0,1200.0,8,1200.0,4,7,1,1,1200.0,12,1,0,0.0,0,1,0,0,0.0,0,31
16896.0,1,1408.0,3,1408.0,1,2,1,0,153.0,3,1,0,1255.0,1,1,0,0,0.0,0,35
18744.0,0,791.0,3,1562.0,1,2,1,1,20.0,44,0,0,0.0,0,0,1,0,0.0,2,37
0.0,0,0.0,2,0.0,1,1,0,1,0.0,89,1,0,0.0,0,1,0,0,0.0,0,24
6720.0,0,560.0,5,560.0,2,4,1,1,520.0,20,1,0,0.0,0,0,1,0,40.0,1,30
0.0,1,0.0,3,0.0,2,1,1,0,0.0,83,1,0,0.0,0,1,0,0,0.0,1,22
4320.0,0,360.0,3,360.0,1,1,0,0,360.0,82,0,0,0.0,0,0,0,1,0.0,0,25
19200.0,0,1600.0,2,1600.0,1,1,0,0,0.0,31,0,0,1600.0,1,0,1,0,0.0,0,22
10800.0,1,900.0,3,900.0,4,2,1,0,400.0,46,1,1,0.0,0,1,0,0,0.0,0,31
2400.0,0,200.0,2,200.0,1,1,0,1,0.0,3,0,0,0.0,0,0,1,0,0.0,0,23
12840.0,1,1040.0,7,1070.0,1,4,1,0,760.0,139,0,0,0.0,0,0,0,1,280.0,0,37
16800.0,0,700.0,3,1400.0,1,2,1,0,0.0,56,1,0,0.0,0,1,0,0,0.0,1,37
27072.0,1,1656.0,4,2256.0,1,2,1,0,1056.0,2,0,0,600.0,1,0,1,0,0.0,0,29
2400.0,1,200.0,2,200.0,2,1,1,0,200.0,8,1,0,0.0,0,0,1,0,0.0,0,40
7200.0,1,600.0,2,600.0,1,1,1,0,200.0,15,1,0,400.0,1,1,0,0,0.0,0,30
21876.0,0,1673.0,7,1823.0,2,5,1,0,573.0,5,0,0,1100.0,1,0,0,1,0.0,0,43
10800.0,0,900.0,3,900.0,1,2,0,0,300.0,50,1,0,0.0,0,1,0,0,0.0,1,33
23076.0,1,1213.0,5,1923.0,1,3,1,0,0.0,4,0,0,1000.0,1,0,0,1,213.0,0,23
4800.0,0,0.0,6,400.0,4,4,0,1,0.0,105,1,1,0.0,0,0,0,1,0.0,1,24
2400.0,0,200.0,2,200.0,1,1,0,1,200.0,7,0,0,0.0,0,0,1,0,0.0,0,22
16080.0,1,1340.0,5,1340.0,1,4,1,0,640.0,33,0,0,0.0,0,0,0,1,0.0,1,34
0.0,0,0.0,3,0.0,1,2,0,1,0.0,15,1,0,0.0,0,1,0,0,0.0,0,28
17052.0,1,1421.0,5,1421.0,1,4,1,0,721.0,64,0,0,700.0,1,0,1,0,0.0,0,45
6120.0,1,510.0,3,510.0,4,2,1,0,510.0,5,1,1,0.0,0,1,0,0,0.0,1,36
0.0,1,0.0,5,0.0,1,3,0,0,0.0,6,0,0,0.0,0,0,0,1,0.0,0,24
12000.0,1,1000.0,2,1000.0,1,1,0,0,0.0,24,1,0,400.0,1,1,0,0,600.0,0,32
0.0,1,0.0,4,0.0,1,2,0,0,0.0,5,1,0,0.0,0,0,0,1,0.0,2,41
2040.0,1,170.0,3,170.0,1,2,0,0,0.0,3,0,0,170.0,1,0,1,0,0.0,0,21
0.0,0,0.0,3,0.0,1,1,0,1,0.0,6,0,0,0.0,0,0,1,0,0.0,1,27
7512.0,0,626.0,3,626.0,1,2,1,1,626.0,4,1,0,0.0,0,1,0,0,0.0,1,36
13056.0,1,1088.0,6,1088.0,2,5,1,0,800.0,57,0,0,0.0,0,0,1,0,288.0,0,32
14700.0,1,625.0,4,1225.0,1,2,1,0,625.0,56,0,0,0.0,0,0,0,1,0.0,0,29
0.0,1,0.0,4,0.0,1,2,0,0,0.0,6,0,0,0.0,0,0,0,1,0.0,0,25
11400.0,0,950.0,5,950.0,1,3,0,0,950.0,52,0,0,0.0,0,0,0,1,0.0,2,44
2400.0,0,200.0,2,200.0,1,1,0,0,0.0,4,1,0,0.0,0,1,0,0,0.0,2,30
9000.0,1,750.0,3,750.0,1,1,0,0,0.0,11,0,0,750.0,1,0,1,0,0.0,1,43
18648.0,1,1554.0,4,1554.0,1,2,0,0,767.0,3,0,0,0.0,0,0,0,1,0.0,0,21
13500.0,1,1125.0,3,1125.0,3,2,1,0,225.0,2,1,0,900.0,1,0,1,0,0.0,0,43
6348.0,1,414.0,3,529.0,1,1,1,0,414.0,58,0,0,0.0,0,0,0,1,0.0,2,36
25800.0,1,250.0,4,2150.0,1,2,1,0,250.0,102,0,0,0.0,0,0,0,1,0.0,0,31
22260.0,1,655.0,5,1855.0,1,3,1,0,430.0,6,0,0,0.0,0,0,0,1,225.0,1,26
12816.0,1,668.0,4,1068.0,2,2,0,0,668.0,4,1,0,0.0,0,0,0,1,0.0,0,30
6000.0,1,500.0,3,500.0,1,2,0,0,0.0,5,1,0,0.0,0,1,0,0,500.0,0,44
0.0,0,0.0,2,0.0,5,1,0,1,0.0,79,1,1,0.0,0,1,0,0,0.0,0,18
7932.0,1,661.0,2,661.0,1,1,0,0,0.0,70,1,0,300.0,1,1,0,0,361.0,1,43
0.0,1,0.0,4,0.0,1,2,0,0,0.0,3,0,0,0.0,0,0,1,0,0.0,1,28
11940.0,0,995.0,4,995.0,2,3,0,0,995.0,56,1,0,0.0,0,0,1,0,0.0,0,43
35640.0,1,1370.0,8,2970.0,2,12,1,0,500.0,242,0,0,870.0,1,0,1,0,0.0,1,31
6312.0,1,526.0,3,526.0,1,2,0,0,526.0,43,0,0,0.0,0,0,1,0,0.0,0,32
8400.0,0,700.0,3,700.0,1,2,0,1,0.0,8,0,0,0.0,0,0,1,0,0.0,0,31
0.0,0,600.0,2,0.0,1,1,0,0,0.0,37,0,0,600.0,1,0,0,1,0.0,0,61
12684.0,0,1057.0,2,1057.0,1,1,1,1,347.0,26,1,0,0.0,0,1,0,0,0.0,1,59
0.0,0,0.0,2,0.0,1,1,0,0,0.0,11,1,0,0.0,0,1,0,0,0.0,0,19
30984.0,1,1100.0,6,2582.0,2,4,0,0,800.0,3,0,0,0.0,0,0,1,0,300.0,0,34
2820.0,0,235.0,3,235.0,4,2,0,1,0.0,139,0,1,235.0,1,0,1,0,0.0,0,25
4500.0,1,375.0,2,375.0,9,1,0,0,375.0,6,1,1,0.0,0,1,0,0,0.0,0,32
0.0,0,0.0,4,0.0,1,3,0,1,0.0,51,0,0,0.0,0,0,1,0,0.0,0,35
16032.0,0,668.0,4,1336.0,1,2,0,1,668.0,6,0,0,0.0,0,0,0,1,0.0,0,29
0.0,0,0.0,3,0.0,1,2,0,0,0.0,4,0,0,0.0,0,0,1,0,0.0,0,24
13944.0,1,362.0,3,1162.0,1,1,0,0,362.0,103,1,1,0.0,0,0,0,1,0.0,1,42
25704.0,1,400.0,6,2142.0,3,5,1,0,400.0,59,1,1,0.0,0,1,0,0,0.0,0,40
0.0,0,0.0,3,0.0,2,2,0,0,0.0,48,1,0,0.0,0,1,0,0,0.0,0,34
6000.0,1,500.0,2,500.0,1,1,0,0,0.0,16,0,0,0.0,0,0,1,0,0.0,0,32
0.0,1,0.0,4,0.0,3,2,0,0,0.0,183,1,1,0.0,0,0,0,1,0.0,0,27
10512.0,1,376.0,3,876.0,1,1,0,0,376.0,28,0,0,0.0,0,0,0,1,0.0,1,32
10800.0,1,900.0,2,900.0,1,1,0,0,300.0,7,0,1,600.0,1,0,0,1,0.0,0,33
10680.0,0,600.0,6,890.0,1,4,1,0,0.0,48,0,0,600.0,1,0,1,0,0.0,0,48
10800.0,0,900.0,2,900.0,1,1,1,1,200.0,91,1,0,700.0,1,1,0,0,0.0,1,41
10200.0,1,850.0,5,850.0,3,3,0,0,750.0,129,1,0,100.0,1,0,0,1,0.0,0,26
10800.0,0,900.0,3,900.0,1,2,1,0,0.0,2,0,0,900.0,1,0,1,0,0.0,0,25
7200.0,1,600.0,6,600.0,1,4,0,0,600.0,3,0,0,0.0,0,0,0,1,0.0,1,24
4404.0,0,367.0,3,367.0,1,1,0,1,367.0,4,0,0,0.0,0,0,0,1,0.0,0,20
7584.0,0,632.0,4,632.0,1,3,0,1,632.0,31,1,0,0.0,0,1,0,0,0.0,2,41
4320.0,0,360.0,2,360.0,2,1,0,1,360.0,5,0,0,0.0,0,0,1,0,0.0,0,42
7440.0,0,400.0,5,620.0,1,3,1,0,0.0,31,0,0,400.0,1,0,1,0,0.0,0,28
6000.0,0,500.0,4,500.0,2,3,1,0,0.0,112,1,0,0.0,0,1,0,0,500.0,0,24
24072.0,1,1142.0,5,2006.0,1,3,1,0,432.0,6,0,0,0.0,0,0,1,0,0.0,1,33
6240.0,0,520.0,3,520.0,2,2,0,1,520.0,5,1,0,0.0,0,1,0,0,0.0,1,30
6960.0,0,0.0,5,580.0,1,3,1,0,0.0,61,1,0,0.0,0,0,0,1,0.0,0,23
24888.0,0,2074.0,7,2074.0,1,6,1,0,1074.0,4,1,0,1000.0,1,1,0,0,0.0,0,34
0.0,1,0.0,2,0.0,1,1,0,0,0.0,65,1,0,0.0,0,1,0,0,0.0,0,34
15000.0,0,1250.0,4,1250.0,1,3,1,1,450.0,8,1,0,800.0,1,1,0,0,0.0,0,29
4200.0,1,150.0,2,350.0,1,1,0,0,0.0,5,0,0,150.0,1,0,1,0,0.0,0,35
14400.0,0,600.0,5,1200.0,2,3,0,0,600.0,95,1,0,0.0,0,1,0,0,0.0,0,28
0.0,0,0.0,3,0.0,1,2,0,0,0.0,94,0,0,0.0,0,0,1,0,0.0,0,45
4800.0,0,200.0,3,400.0,1,1,0,1,200.0,4,1,0,0.0,0,0,0,1,0.0,0,20
4524.0,1,377.0,3,377.0,1,2,0,0,377.0,102,1,0,0.0,0,1,0,0,0.0,0,35
0.0,0,0.0,4,0.0,1,3,1,0,0.0,104,1,0,0.0,0,1,0,0,0.0,0,20
2268.0,1,189.0,3,189.0,1,1,0,0,189.0,30,1,0,0.0,0,1,0,0,0.0,0,27
8688.0,1,724.0,2,724.0,1,1,1,0,325.0,9,1,0,0.0,0,1,0,0,0.0,1,26
6000.0,0,500.0,3,500.0,4,1,1,0,500.0,74,1,1,0.0,0,0,0,1,0.0,1,35
0.0,0,0.0,3,0.0,1,2,0,1,0.0,7,1,1,0.0,0,1,0,0,0.0,1,21
4800.0,0,400.0,4,400.0,2,2,0,0,0.0,62,0,0,400.0,1,0,0,1,0.0,0,22
0.0,0,0.0,3,0.0,1,2,0,0,0.0,7,1,0,0.0,0,1,0,0,0.0,0,30
6228.0,1,519.0,4,519.0,1,2,0,0,519.0,5,1,0,0.0,0,1,0,0,0.0,1,23
0.0,1,0.0,2,0.0,1,1,0,0,0.0,4,1,0,0.0,0,1,0,0,0.0,0,47
0.0,0,3437.0,2,0.0,6,6,0,0,1137.0,59,1,0,0.0,0,0,0,1,0.0,0,32
10968.0,1,914.0,4,914.0,1,2,0,0,480.0,6,1,0,0.0,0,0,1,0,0.0,1,29
6276.0,1,523.0,4,523.0,1,2,0,0,523.0,69,1,1,0.0,0,0,1,0,0.0,1,26
5580.0,1,465.0,5,465.0,1,3,0,0,465.0,4,1,0,0.0,0,0,1,0,0.0,0,22
4404.0,1,367.0,2,367.0,1,1,0,0,367.0,2,1,0,0.0,0,1,0,0,0.0,1,26
0.0,1,0.0,3,0.0,1,1,1,0,0.0,142,0,0,0.0,0,0,0,1,0.0,2,34
9360.0,1,780.0,2,780.0,1,1,0,0,180.0,4,1,0,600.0,1,1,0,0,0.0,0,50
0.0,1,0.0,4,0.0,1,2,0,0,0.0,3,0,0,0.0,0,0,1,0,0.0,0,23
3600.0,1,300.0,3,300.0,1,2,0,0,0.0,151,0,0,300.0,1,0,1,0,0.0,0,46
0.0,1,0.0,3,0.0,1,4,0,0,0.0,152,1,0,0.0,0,1,0,0,0.0,1,44
0.0,0,0.0,2,0.0,1,1,0,1,0.0,3,0,0,0.0,0,0,1,0,0.0,0,22
0.0,1,0.0,2,0.0,1,1,1,0,0.0,27,1,0,0.0,0,1,0,0,0.0,0,27
0.0,0,0.0,2,0.0,1,1,0,0,0.0,37,0,0,0.0,0,0,1,0,0.0,0,35
5688.0,1,474.0,3,474.0,1,2,0,0,474.0,14,0,0,0.0,0,0,1,0,0.0,2,27
17617.2,1,0.0,3,1468.1,5,1,0,0,0.0,92,1,1,0.0,0,1,0,0,0.0,0,36
5400.0,0,450.0,3,450.0,2,1,1,0,100.0,82,0,0,350.0,1,0,0,1,0.0,0,20
11796.0,1,273.0,4,983.0,1,2,1,0,273.0,2,0,0,0.0,0,0,1,0,0.0,1,35
0.0,0,0.0,5,0.0,2,3,1,0,0.0,36,1,0,0.0,0,0,0,1,0.0,0,21
17868.0,1,1200.0,4,1489.0,2,3,0,0,0.0,14,1,0,1200.0,1,1,0,0,0.0,0,26
27000.0,0,750.0,5,2250.0,1,3,0,0,750.0,5,0,0,0.0,0,0,0,1,0.0,0,30
0.0,0,0.0,5,0.0,1,4,0,0,0.0,65,0,0,0.0,0,0,1,0,0.0,1,30
0.0,1,0.0,2,0.0,2,1,0,0,0.0,59,0,0,0.0,0,0,0,0,0.0,0,46
13800.0,0,1150.0,4,1150.0,2,4,1,1,500.0,154,0,0,650.0,1,0,0,1,0.0,1,31
5952.0,1,496.0,4,496.0,1,2,1,0,196.0,64,0,0,300.0,1,0,0,1,0.0,1,34
8160.0,1,340.0,2,680.0,1,1,1,0,340.0,4,1,0,0.0,0,1,0,0,0.0,0,28
0.0,1,0.0,4,0.0,2,3,0,0,0.0,36,1,0,0.0,0,0,1,0,0.0,1,27
0.0,1,0.0,4,0.0,1,2,0,0,0.0,2,0,0,0.0,0,0,0,1,0.0,0,20
20112.0,1,900.0,4,1676.0,1,2,1,0,0.0,40,0,0,900.0,1,0,0,1,0.0,0,30
4200.0,0,0.0,5,350.0,3,3,0,1,0.0,32,1,0,0.0,0,0,0,1,0.0,0,41
11160.0,1,930.0,2,930.0,1,1,1,0,400.0,8,1,0,0.0,0,1,0,0,0.0,1,49
2760.0,0,0.0,3,230.0,1,1,1,1,0.0,44,0,0,0.0,0,0,1,0,0.0,0,30
7752.0,1,646.0,2,646.0,1,1,0,0,247.0,83,1,0,0.0,0,1,0,0,0.0,0,36
17520.0,1,713.0,2,1460.0,1,1,1,0,347.0,13,1,0,0.0,0,1,0,0,0.0,3,45
0.0,0,0.0,3,0.0,2,1,0,1,0.0,67,1,0,0.0,0,0,0,1,0.0,1,27
15564.0,0,1297.0,3,1297.0,1,4,0,1,497.0,44,1,0,800.0,1,0,1,0,0.0,0,41
10800.0,1,900.0,6,900.0,1,3,1,0,900.0,23,1,0,0.0,0,0,1,0,0.0,2,41
3840.0,0,320.0,2,320.0,1,1,0,0,320.0,2,0,0,0.0,0,0,1,0,0.0,0,35
30000.0,1,0.0,3,2500.0,1,1,1,0,0.0,31,0,0,0.0,0,0,1,0,0.0,0,23
0.0,1,0.0,4,0.0,3,2,0,0,0.0,92,1,0,0.0,0,0,0,1,0.0,0,30
3840.0,0,320.0,5,320.0,2,3,0,1,320.0,70,1,0,0.0,0,0,1,0,0.0,0,28
19584.0,1,1248.0,3,1632.0,1,1,0,0,200.0,20,0,0,0.0,0,0,0,1,0.0,2,32
2400.0,0,200.0,3,200.0,1,2,0,1,200.0,8,1,0,0.0,0,1,0,0,0.0,0,51
5400.0,0,450.0,3,450.0,1,2,1,1,450.0,4,1,0,0.0,0,1,0,0,0.0,0,22
600.0,1,50.0,5,50.0,1,3,0,0,0.0,4,0,0,0.0,0,0,0,0,0.0,0,44
8064.0,0,360.0,5,672.0,1,6,0,1,360.0,26,0,0,0.0,0,0,0,1,0.0,2,37
1476.0,1,123.0,2,123.0,1,1,0,0,123.0,34,0,0,0.0,0,0,1,0,0.0,0,42
9816.0,1,498.0,7,818.0,1,5,1,0,498.0,28,1,0,0.0,0,1,0,0,0.0,0,30
24000.0,1,2000.0,4,2000.0,2,2,1,0,600.0,9,0,1,1400.0,1,0,0,1,0.0,1,29
3600.0,0,300.0,2,300.0,1,1,1,1,300.0,10,1,0,0.0,0,1,0,0,0.0,0,24
12000.0,0,1000.0,4,1000.0,1,3,0,1,0.0,56,1,0,1000.0,1,1,0,0,0.0,0,33
4080.0,1,0.0,3,340.0,1,1,0,0,0.0,81,0,0,0.0,0,0,0,1,0.0,0,35
7560.0,0,630.0,5,630.0,1,4,0,1,630.0,81,1,0,0.0,0,1,0,0,0.0,0,27
19476.0,0,1623.0,4,1623.0,2,2,1,1,900.0,15,0,0,0.0,0,0,0,1,0.0,1,44
0.0,0,0.0,2,0.0,1,1,0,1,0.0,92,0,0,0.0,0,0,1,0,0.0,0,28
8400.0,0,590.0,4,700.0,2,2,0,1,430.0,54,0,0,160.0,1,0,0,1,0.0,0,28
0.0,0,0.0,3,0.0,2,2,1,1,0.0,22,1,0,0.0,0,0,1,0,0.0,1,24
2700.0,1,0.0,6,225.0,1,4,0,0,0.0,5,0,0,0.0,0,0,1,0,0.0,0,29
0.0,1,0.0,2,0.0,1,1,1,0,0.0,63,1,0,0.0,0,1,0,0,0.0,0,46
12876.0,0,1073.0,2,1073.0,1,1,0,1,330.0,106,1,0,0.0,0,1,0,0,0.0,0,50
6672.0,1,367.0,3,556.0,1,1,0,0,367.0,49,0,0,0.0,0,0,0,1,0.0,1,32
12300.0,0,1025.0,5,1025.0,2,3,1,1,425.0,73,0,0,600.0,1,0,0,1,0.0,0,28
9972.0,1,831.0,5,831.0,1,3,1,0,425.0,29,0,0,406.0,1,0,1,0,0.0,1,32
11904.0,0,497.0,4,992.0,3,3,0,1,497.0,53,1,0,0.0,0,1,0,0,0.0,0,27
7380.0,0,615.0,3,615.0,1,1,1,0,450.0,42,1,0,0.0,0,1,0,0,165.0,1,38
9720.0,1,810.0,3,810.0,1,2,0,0,630.0,9,1,0,180.0,1,1,0,0,0.0,1,39
10440.0,1,870.0,7,870.0,2,5,1,0,870.0,47,0,0,0.0,0,0,1,0,0.0,0,28
7176.0,1,299.0,2,598.0,1,1,1,0,299.0,5,0,0,0.0,0,0,0,1,0.0,2,44
9120.0,1,760.0,3,760.0,4,1,0,0,320.0,30,0,0,440.0,1,0,1,0,0.0,0,24
11928.0,0,497.0,3,994.0,2,1,1,0,497.0,4,0,0,0.0,0,0,1,0,0.0,1,21
16116.0,0,1343.0,4,1343.0,1,3,0,1,415.0,26,1,0,0.0,0,1,0,0,0.0,0,33
0.0,0,0.0,4,0.0,1,3,0,1,0.0,6,0,0,0.0,0,0,1,0,0.0,0,40
900.0,1,75.0,2,75.0,1,1,0,0,0.0,70,0,0,75.0,1,0,0,0,0.0,0,42
0.0,1,0.0,2,0.0,2,1,0,0,0.0,3,1,0,0.0,0,1,0,0,0.0,0,21
8100.0,0,675.0,3,675.0,4,1,0,0,0.0,71,1,1,675.0,1,1,0,0,0.0,1,38
2508.0,0,209.0,5,209.0,1,4,0,0,209.0,4,0,0,0.0,0,0,1,0,0.0,0,26
20112.0,1,1334.0,5,1676.0,1,2,0,0,634.0,52,0,0,700.0,1,0,0,1,0.0,0,27
3720.0,0,310.0,2,310.0,1,1,0,0,0.0,51,1,0,310.0,1,1,0,0,0.0,1,40
8940.0,0,745.0,4,745.0,2,2,0,0,445.0,33,0,0,300.0,1,0,1,0,0.0,1,37
2268.0,0,189.0,2,189.0,3,1,0,1,189.0,71,0,0,0.0,0,0,1,0,0.0,0,21
9624.0,1,802.0,3,802.0,1,2,1,0,632.0,8,0,0,170.0,1,0,1,0,0.0,0,32
5976.0,1,498.0,4,498.0,3,2,1,0,498.0,57,1,1,0.0,0,0,0,1,0.0,2,33
4872.0,0,406.0,2,406.0,1,1,0,0,0.0,26,0,0,0.0,0,0,1,0,0.0,1,58
1644.0,0,0.0,4,137.0,3,2,0,0,0.0,54,1,0,0.0,0,1,0,0,0.0,0,30
0.0,0,0.0,2,0.0,1,1,0,1,0.0,43,0,0,0.0,0,0,1,0,0.0,0,39
35328.0,1,0.0,3,2944.0,1,1,0,0,0.0,52,0,0,0.0,0,0,0,1,0.0,0,38
19200.0,0,0.0,2,1600.0,2,1,0,0,0.0,23,1,0,0.0,0,1,0,0,0.0,0,43
18288.0,0,1524.0,4,1524.0,1,3,1,0,324.0,5,1,0,0.0,0,1,0,0,0.0,1,35
18672.0,1,330.0,3,1556.0,2,1,1,0,330.0,93,0,0,0.0,0,0,0,1,0.0,0,40
4788.0,1,399.0,3,399.0,1,1,0,0,0.0,25,0,0,0.0,0,0,0,1,0.0,0,25
0.0,1,0.0,2,0.0,1,1,0,0,0.0,24,1,0,0.0,0,1,0,0,0.0,1,24
12588.0,0,349.0,3,1049.0,1,2,1,0,349.0,48,0,0,0.0,0,0,1,0,0.0,0,28
3048.0,1,200.0,3,254.0,2,1,1,0,200.0,60,1,0,0.0,0,1,0,0,0.0,1,45
33096.0,1,379.0,6,2758.0,1,4,1,0,379.0,2,0,0,0.0,0,0,0,1,0.0,0,28
18000.0,1,0.0,3,1500.0,2,1,0,0,0.0,22,1,0,0.0,0,0,0,1,0.0,1,32
13404.0,1,1117.0,2,1117.0,3,1,1,0,234.0,48,0,1,0.0,0,0,0,1,0.0,2,32
8964.0,1,747.0,2,747.0,1,1,1,0,347.0,48,1,0,0.0,0,1,0,0,0.0,0,23
5184.0,1,432.0,4,432.0,1,2,1,0,432.0,23,1,0,0.0,0,1,0,0,0.0,1,36
15600.0,0,500.0,2,1300.0,1,1,0,0,0.0,27,0,0,0.0,0,0,1,0,0.0,1,46
3900.0,0,325.0,4,325.0,1,2,0,0,325.0,34,0,0,0.0,0,0,0,1,0.0,0,26
7200.0,1,600.0,4,600.0,1,3,1,0,600.0,4,1,0,0.0,0,1,0,0,0.0,2,28
4800.0,0,0.0,4,400.0,2,2,0,0,0.0,37,0,0,0.0,0,0,0,1,0.0,1,32
12468.0,1,128.0,5,1039.0,2,3,0,0,0.0,19,0,0,128.0,1,0,0,1,0.0,0,46
5760.0,1,0.0,5,480.0,1,3,0,0,0.0,40,0,0,0.0,0,0,0,1,0.0,0,31
8652.0,0,536.0,4,721.0,2,2,1,0,351.0,69,0,1,0.0,0,0,0,1,185.0,1,33
15924.0,1,797.0,3,1327.0,1,1,1,0,347.0,47,1,0,250.0,1,1,0,0,0.0,1,35
5760.0,1,480.0,4,480.0,1,3,0,0,480.0,13,0,0,0.0,0,0,1,0,0.0,0,25
9864.0,1,600.0,5,822.0,1,3,1,0,600.0,76,0,0,0.0,0,0,0,1,0.0,0,27
0.0,0,0.0,6,0.0,1,5,0,0,0.0,54,1,1,0.0,0,1,0,0,0.0,2,41
3600.0,0,300.0,2,300.0,1,1,0,0,0.0,42,0,0,300.0,1,0,1,0,0.0,0,35
1200.0,0,100.0,2,100.0,1,1,0,0,0.0,18,0,0,100.0,1,0,1,0,0.0,0,25
0.0,0,0.0,2,0.0,1,1,0,0,0.0,20,0,0,0.0,0,0,0,1,0.0,2,31
7200.0,0,600.0,2,600.0,1,1,0,0,0.0,97,0,0,600.0,1,0,1,0,0.0,0,39
720.0,1,60.0,3,60.0,1,1,0,0,15.0,5,0,0,0.0,0,0,0,1,0.0,0,43
0.0,1,0.0,3,0.0,4,1,0,0,0.0,23,1,0,0.0,0,0,1,0,0.0,1,25
13248.0,0,347.0,3,1104.0,5,1,1,1,347.0,18,1,1,0.0,0,0,0,1,0.0,2,46
20400.0,1,0.0,5,1700.0,1,3,0,0,0.0,98,1,0,0.0,0,0,0,1,0.0,1,36
15120.0,1,0.0,3,1260.0,1,1,0,0,0.0,8,0,0,0.0,0,0,0,1,0.0,0,34
5160.0,1,430.0,2,430.0,1,1,1,0,430.0,25,1,0,0.0,0,1,0,0,0.0,1,33
2400.0,0,200.0,5,200.0,3,4,0,1,0.0,20,1,0,200.0,1,0,1,0,0.0,0,43
3912.0,1,326.0,3,326.0,1,1,0,0,326.0,72,0,0,0.0,0,0,0,1,0.0,0,26
4800.0,1,400.0,2,400.0,1,1,1,0,400.0,20,1,0,0.0,0,1,0,0,0.0,1,24
6576.0,1,299.0,2,548.0,2,1,0,0,299.0,50,1,0,0.0,0,1,0,0,0.0,0,36
0.0,1,1325.0,3,0.0,1,2,1,0,600.0,13,1,0,725.0,1,1,0,0,0.0,0,31
7032.0,0,586.0,5,586.0,1,3,1,1,586.0,117,0,0,0.0,0,0,0,1,0.0,0,31
13308.0,0,1109.0,3,1109.0,1,2,1,0,327.0,24,1,0,0.0,0,1,0,0,0.0,2,38
12000.0,0,1000.0,2,1000.0,1,1,0,0,0.0,49,1,0,1000.0,1,1,0,0,0.0,0,25
8652.0,1,0.0,3,721.0,1,1,1,0,0.0,43,0,0,0.0,0,0,0,1,0.0,0,19
7248.0,0,604.0,4,604.0,2,2,1,1,580.0,164,1,0,24.0,1,1,0,0,0.0,0,25
5136.0,0,428.0,2,428.0,1,1,0,1,148.0,6,1,0,0.0,0,1,0,0,0.0,2,54
4800.0,0,0.0,3,400.0,1,1,0,0,0.0,4,0,0,0.0,0,0,0,1,0.0,0,24
38400.0,1,3200.0,2,3200.0,1,1,0,0,0.0,3,1,0,3200.0,1,1,0,0,0.0,0,43
7800.0,0,650.0,4,650.0,1,3,0,0,0.0,6,0,0,650.0,1,0,1,0,0.0,0,43
1560.0,1,130.0,3,130.0,3,1,1,0,130.0,40,0,0,0.0,0,0,0,1,0.0,0,32
36000.0,1,3000.0,2,3000.0,1,1,0,0,0.0,6,1,0,3000.0,1,1,0,0,0.0,2,26
21288.0,0,1436.0,2,1774.0,1,1,1,1,636.0,6,0,0,800.0,1,0,1,0,0.0,0,38
32328.0,0,1474.0,3,2694.0,2,1,0,0,274.0,27,1,1,1200.0,1,0,0,1,0.0,0,50
0.0,0,0.0,4,0.0,1,2,1,1,0.0,41,0,0,0.0,0,0,0,1,0.0,1,26
6072.0,1,506.0,4,506.0,1,3,1,0,506.0,27,1,0,0.0,0,1,0,0,0.0,1,25
8652.0,0,721.0,2,721.0,1,1,1,0,0.0,3,0,0,0.0,0,0,0,1,0.0,1,22
0.0,1,0.0,3,0.0,4,1,0,0,0.0,29,1,1,0.0,0,0,0,1,0.0,0,31
26364.0,0,2000.0,2,2197.0,1,1,0,0,0.0,11,0,0,2000.0,1,0,1,0,0.0,0,26
9240.0,0,770.0,7,770.0,1,6,0,1,400.0,5,0,0,370.0,1,0,1,0,0.0,0,36
0.0,1,0.0,2,0.0,2,1,0,0,0.0,66,0,0,0.0,0,0,1,0,0.0,1,33
4200.0,1,0.0,3,350.0,1,1,0,0,0.0,38,0,0,0.0,0,0,0,1,0.0,1,29
0.0,0,0.0,3,0.0,1,2,0,1,0.0,4,1,0,0.0,0,1,0,0,0.0,1,45
5760.0,1,480.0,3,480.0,1,2,1,0,40.0,97,0,0,0.0,0,0,1,0,0.0,1,39
20916.0,1,1032.0,3,1743.0,1,1,1,0,311.0,21,1,0,0.0,0,1,0,0,0.0,1,38
13200.0,0,1100.0,4,1100.0,1,2,1,0,300.0,5,0,0,800.0,1,0,0,1,0.0,0,23
9084.0,0,757.0,4,757.0,3,3,0,0,630.0,34,1,1,0.0,0,0,1,0,0.0,0,27
9000.0,0,750.0,3,750.0,2,1,1,0,0.0,50,1,1,0.0,0,0,0,1,0.0,1,22
0.0,1,0.0,2,0.0,1,1,0,0,0.0,5,1,0,0.0,0,1,0,0,0.0,0,41
1200.0,0,100.0,3,100.0,3,2,0,1,100.0,7,1,0,0.0,0,1,0,0,0.0,1,35
